continent,location,date,population,total_cases,new_cases,total_deaths,new_deaths
North America,Antigua and Barbuda,2020-01-05,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-01-06,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-01-07,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-01-08,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-01-09,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-01-10,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-01-11,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-01-12,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-01-13,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-01-14,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-01-15,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-01-16,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-01-17,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-01-18,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-01-19,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-01-20,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-01-21,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-01-22,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-01-23,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-01-24,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-01-25,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-01-26,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-01-27,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-01-28,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-01-29,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-01-30,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-01-31,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-02-01,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-02-02,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-02-03,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-02-04,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-02-05,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-02-06,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-02-07,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-02-08,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-02-09,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-02-10,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-02-11,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-02-12,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-02-13,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-02-14,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-02-15,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-02-16,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-02-17,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-02-18,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-02-19,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-02-20,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-02-21,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-02-22,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-02-23,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-02-24,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-02-25,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-02-26,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-02-27,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-02-28,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-02-29,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-03-01,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-03-02,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-03-03,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-03-04,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-03-05,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-03-06,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-03-07,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-03-08,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-03-09,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-03-10,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-03-11,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-03-12,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-03-13,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-03-14,93772,0.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-03-15,93772,1.0,1.0,0.0,0.0
North America,Antigua and Barbuda,2020-03-16,93772,1.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-03-17,93772,1.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-03-18,93772,1.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-03-19,93772,1.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-03-20,93772,1.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-03-21,93772,1.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-03-22,93772,1.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-03-23,93772,1.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-03-24,93772,1.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-03-25,93772,1.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-03-26,93772,1.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-03-27,93772,1.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-03-28,93772,1.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-03-29,93772,7.0,6.0,0.0,0.0
North America,Antigua and Barbuda,2020-03-30,93772,7.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-03-31,93772,7.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-04-01,93772,7.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-04-02,93772,7.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-04-03,93772,7.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-04-04,93772,7.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-04-05,93772,7.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-04-06,93772,7.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-04-07,93772,7.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-04-08,93772,7.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-04-09,93772,7.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-04-10,93772,7.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-04-11,93772,7.0,0.0,0.0,0.0
North America,Antigua and Barbuda,2020-04-12,93772,21.0,14.0,2.0,2.0
North America,Antigua and Barbuda,2020-04-13,93772,21.0,0.0,2.0,0.0
North America,Antigua and Barbuda,2020-04-14,93772,21.0,0.0,2.0,0.0
North America,Antigua and Barbuda,2020-04-15,93772,21.0,0.0,2.0,0.0
North America,Antigua and Barbuda,2020-04-16,93772,21.0,0.0,2.0,0.0
North America,Antigua and Barbuda,2020-04-17,93772,21.0,0.0,2.0,0.0
North America,Antigua and Barbuda,2020-04-18,93772,21.0,0.0,2.0,0.0
North America,Antigua and Barbuda,2020-04-19,93772,23.0,2.0,2.0,0.0
North America,Antigua and Barbuda,2020-04-20,93772,23.0,0.0,2.0,0.0
North America,Antigua and Barbuda,2020-04-21,93772,23.0,0.0,2.0,0.0
North America,Antigua and Barbuda,2020-04-22,93772,23.0,0.0,2.0,0.0
North America,Antigua and Barbuda,2020-04-23,93772,23.0,0.0,2.0,0.0
North America,Antigua and Barbuda,2020-04-24,93772,23.0,0.0,2.0,0.0
North America,Antigua and Barbuda,2020-04-25,93772,23.0,0.0,2.0,0.0
North America,Antigua and Barbuda,2020-04-26,93772,24.0,1.0,3.0,1.0
North America,Antigua and Barbuda,2020-04-27,93772,24.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-04-28,93772,24.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-04-29,93772,24.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-04-30,93772,24.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-05-01,93772,24.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-05-02,93772,24.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-05-03,93772,24.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-05-04,93772,24.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-05-05,93772,24.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-05-06,93772,24.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-05-07,93772,24.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-05-08,93772,24.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-05-09,93772,24.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-05-10,93772,25.0,1.0,3.0,0.0
North America,Antigua and Barbuda,2020-05-11,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-05-12,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-05-13,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-05-14,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-05-15,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-05-16,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-05-17,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-05-18,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-05-19,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-05-20,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-05-21,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-05-22,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-05-23,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-05-24,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-05-25,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-05-26,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-05-27,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-05-28,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-05-29,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-05-30,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-05-31,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-06-01,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-06-02,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-06-03,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-06-04,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-06-05,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-06-06,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-06-07,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-06-08,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-06-09,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-06-10,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-06-11,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-06-12,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-06-13,93772,25.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-06-14,93772,26.0,1.0,3.0,0.0
North America,Antigua and Barbuda,2020-06-15,93772,26.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-06-16,93772,26.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-06-17,93772,26.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-06-18,93772,26.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-06-19,93772,26.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-06-20,93772,26.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-06-21,93772,26.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-06-22,93772,26.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-06-23,93772,26.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-06-24,93772,26.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-06-25,93772,26.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-06-26,93772,26.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-06-27,93772,26.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-06-28,93772,65.0,39.0,3.0,0.0
North America,Antigua and Barbuda,2020-06-29,93772,65.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-06-30,93772,65.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-07-01,93772,65.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-07-02,93772,65.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-07-03,93772,65.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-07-04,93772,65.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-07-05,93772,68.0,3.0,3.0,0.0
North America,Antigua and Barbuda,2020-07-06,93772,68.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-07-07,93772,68.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-07-08,93772,68.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-07-09,93772,68.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-07-10,93772,68.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-07-11,93772,68.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-07-12,93772,74.0,6.0,3.0,0.0
North America,Antigua and Barbuda,2020-07-13,93772,74.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-07-14,93772,74.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-07-15,93772,74.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-07-16,93772,74.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-07-17,93772,74.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-07-18,93772,74.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-07-19,93772,76.0,2.0,3.0,0.0
North America,Antigua and Barbuda,2020-07-20,93772,76.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-07-21,93772,76.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-07-22,93772,76.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-07-23,93772,76.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-07-24,93772,76.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-07-25,93772,76.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-07-26,93772,82.0,6.0,3.0,0.0
North America,Antigua and Barbuda,2020-07-27,93772,82.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-07-28,93772,82.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-07-29,93772,82.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-07-30,93772,82.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-07-31,93772,82.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-08-01,93772,82.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-08-02,93772,91.0,9.0,3.0,0.0
North America,Antigua and Barbuda,2020-08-03,93772,91.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-08-04,93772,91.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-08-05,93772,91.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-08-06,93772,91.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-08-07,93772,91.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-08-08,93772,91.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-08-09,93772,92.0,1.0,3.0,0.0
North America,Antigua and Barbuda,2020-08-10,93772,92.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-08-11,93772,92.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-08-12,93772,92.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-08-13,93772,92.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-08-14,93772,92.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-08-15,93772,92.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-08-16,93772,93.0,1.0,3.0,0.0
North America,Antigua and Barbuda,2020-08-17,93772,93.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-08-18,93772,93.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-08-19,93772,93.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-08-20,93772,93.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-08-21,93772,93.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-08-22,93772,93.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-08-23,93772,94.0,1.0,3.0,0.0
North America,Antigua and Barbuda,2020-08-24,93772,94.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-08-25,93772,94.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-08-26,93772,94.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-08-27,93772,94.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-08-28,93772,94.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-08-29,93772,94.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-08-30,93772,94.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-08-31,93772,94.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-09-01,93772,94.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-09-02,93772,94.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-09-03,93772,94.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-09-04,93772,94.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-09-05,93772,94.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-09-06,93772,95.0,1.0,3.0,0.0
North America,Antigua and Barbuda,2020-09-07,93772,95.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-09-08,93772,95.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-09-09,93772,95.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-09-10,93772,95.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-09-11,93772,95.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-09-12,93772,95.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-09-13,93772,95.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-09-14,93772,95.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-09-15,93772,95.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-09-16,93772,95.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-09-17,93772,95.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-09-18,93772,95.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-09-19,93772,95.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-09-20,93772,95.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-09-21,93772,95.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-09-22,93772,95.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-09-23,93772,95.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-09-24,93772,95.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-09-25,93772,95.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-09-26,93772,95.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-09-27,93772,98.0,3.0,3.0,0.0
North America,Antigua and Barbuda,2020-09-28,93772,98.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-09-29,93772,98.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-09-30,93772,98.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-10-01,93772,98.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-10-02,93772,98.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-10-03,93772,98.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-10-04,93772,106.0,8.0,3.0,0.0
North America,Antigua and Barbuda,2020-10-05,93772,106.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-10-06,93772,106.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-10-07,93772,106.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-10-08,93772,106.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-10-09,93772,106.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-10-10,93772,106.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-10-11,93772,111.0,5.0,3.0,0.0
North America,Antigua and Barbuda,2020-10-12,93772,111.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-10-13,93772,111.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-10-14,93772,111.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-10-15,93772,111.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-10-16,93772,111.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-10-17,93772,111.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-10-18,93772,113.0,2.0,3.0,0.0
North America,Antigua and Barbuda,2020-10-19,93772,113.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-10-20,93772,113.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-10-21,93772,113.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-10-22,93772,113.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-10-23,93772,113.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-10-24,93772,113.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-10-25,93772,122.0,9.0,3.0,0.0
North America,Antigua and Barbuda,2020-10-26,93772,122.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-10-27,93772,122.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-10-28,93772,122.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-10-29,93772,122.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-10-30,93772,122.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-10-31,93772,122.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-11-01,93772,127.0,5.0,3.0,0.0
North America,Antigua and Barbuda,2020-11-02,93772,127.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-11-03,93772,127.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-11-04,93772,127.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-11-05,93772,127.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-11-06,93772,127.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-11-07,93772,127.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-11-08,93772,130.0,3.0,3.0,0.0
North America,Antigua and Barbuda,2020-11-09,93772,130.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-11-10,93772,130.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-11-11,93772,130.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-11-12,93772,130.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-11-13,93772,130.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-11-14,93772,130.0,0.0,3.0,0.0
North America,Antigua and Barbuda,2020-11-15,93772,133.0,3.0,4.0,1.0
North America,Antigua and Barbuda,2020-11-16,93772,133.0,0.0,4.0,0.0
North America,Antigua and Barbuda,2020-11-17,93772,133.0,0.0,4.0,0.0
North America,Antigua and Barbuda,2020-11-18,93772,133.0,0.0,4.0,0.0
North America,Antigua and Barbuda,2020-11-19,93772,133.0,0.0,4.0,0.0
North America,Antigua and Barbuda,2020-11-20,93772,133.0,0.0,4.0,0.0
North America,Antigua and Barbuda,2020-11-21,93772,133.0,0.0,4.0,0.0
North America,Antigua and Barbuda,2020-11-22,93772,139.0,6.0,4.0,0.0
North America,Antigua and Barbuda,2020-11-23,93772,139.0,0.0,4.0,0.0
North America,Antigua and Barbuda,2020-11-24,93772,139.0,0.0,4.0,0.0
North America,Antigua and Barbuda,2020-11-25,93772,139.0,0.0,4.0,0.0
North America,Antigua and Barbuda,2020-11-26,93772,139.0,0.0,4.0,0.0
North America,Antigua and Barbuda,2020-11-27,93772,139.0,0.0,4.0,0.0
North America,Antigua and Barbuda,2020-11-28,93772,139.0,0.0,4.0,0.0
North America,Antigua and Barbuda,2020-11-29,93772,141.0,2.0,4.0,0.0
North America,Antigua and Barbuda,2020-11-30,93772,141.0,0.0,4.0,0.0
North America,Antigua and Barbuda,2020-12-01,93772,141.0,0.0,4.0,0.0
North America,Antigua and Barbuda,2020-12-02,93772,141.0,0.0,4.0,0.0
North America,Antigua and Barbuda,2020-12-03,93772,141.0,0.0,4.0,0.0
North America,Antigua and Barbuda,2020-12-04,93772,141.0,0.0,4.0,0.0
North America,Antigua and Barbuda,2020-12-05,93772,141.0,0.0,4.0,0.0
North America,Antigua and Barbuda,2020-12-06,93772,144.0,3.0,4.0,0.0
North America,Antigua and Barbuda,2020-12-07,93772,144.0,0.0,4.0,0.0
North America,Antigua and Barbuda,2020-12-08,93772,144.0,0.0,4.0,0.0
North America,Antigua and Barbuda,2020-12-09,93772,144.0,0.0,4.0,0.0
North America,Antigua and Barbuda,2020-12-10,93772,144.0,0.0,4.0,0.0
North America,Antigua and Barbuda,2020-12-11,93772,144.0,0.0,4.0,0.0
North America,Antigua and Barbuda,2020-12-12,93772,144.0,0.0,4.0,0.0
North America,Antigua and Barbuda,2020-12-13,93772,147.0,3.0,4.0,0.0
North America,Antigua and Barbuda,2020-12-14,93772,147.0,0.0,4.0,0.0
North America,Antigua and Barbuda,2020-12-15,93772,147.0,0.0,4.0,0.0
North America,Antigua and Barbuda,2020-12-16,93772,147.0,0.0,4.0,0.0
North America,Antigua and Barbuda,2020-12-17,93772,147.0,0.0,4.0,0.0
North America,Antigua and Barbuda,2020-12-18,93772,147.0,0.0,4.0,0.0
